RecordID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribe
19317,35,self-employed,unknown,university.degree,no,no,no,cellular,nov,thu,221,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
21340,47,technician,single,university.degree,no,no,no,cellular,apr,fri,115,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
27787,31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,152,1,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,yes
16911,56,services,divorced,high.school,unknown,yes,no,cellular,aug,tue,59,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
1321,50,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,fri,2925,2,172,2,success,1.1,92.34641682,-39.84446054,2.300645892,5113.158816,no
21604,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,240,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
1781,48,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,tue,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
11924,24,services,single,basic.9y,no,yes,no,telephone,jul,wed,4707,2,615,5,nonexistent,1.4,94.30258407,-49.23521669,2.958322301,5192.373743,no
20157,32,management,married,university.degree,no,yes,yes,cellular,nov,fri,1067,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
18880,41,admin.,married,university.degree,no,yes,no,cellular,nov,wed,54,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25598,34,services,single,professional.course,unknown,yes,unknown,telephone,jul,thu,4113,52,33,3,nonexistent,-1.8,93.20906171,-39.80005295,1.334246482,5078.056152,no
12034,28,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,wed,186,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
417,32,services,married,high.school,unknown,no,yes,telephone,may,tue,1409,2,954,5,success,1.1,93.65409202,-34.12468607,0.768597565,5148.688467,no
26613,39,management,married,university.degree,no,yes,no,cellular,jun,wed,95,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
25239,48,admin.,divorced,high.school,no,yes,no,cellular,may,thu,265,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
2289,40,services,married,high.school,no,no,no,telephone,may,thu,1129,1,912,3,success,1.1,94.52610642,-47.13833093,2.060879959,5142.466694,no
3680,39,technician,divorced,professional.course,no,yes,no,telephone,may,fri,363,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29293,54,admin.,married,university.degree,no,no,yes,cellular,jul,fri,84,5,999,2,failure,-1.7,94.215,-40.3,0.861,4991.6,no
13480,48,management,married,university.degree,no,no,no,cellular,jul,thu,52,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
18471,30,services,married,high.school,no,yes,no,cellular,nov,tue,493,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
9251,38,admin.,divorced,university.degree,no,yes,no,cellular,jul,tue,3510,1,462,2,success,1.4,93.04596859,-45.87108129,1.137051291,5210.575982,no
4519,37,self-employed,divorced,high.school,no,no,no,telephone,may,tue,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19329,66,housemaid,divorced,high.school,no,unknown,no,cellular,nov,tue,2528,30,73,6,success,-0.1,93.51937611,-33.72250708,4.342485345,5117.817876,no
29532,40,admin.,married,high.school,no,yes,no,telephone,aug,thu,1016,6,483,6,success,-1.7,93.21816987,-46.99154778,1.786690975,5030.958431,no
1037,38,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,403,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
28588,34,admin.,single,university.degree,no,no,no,telephone,mar,tue,225,1,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
8009,50,management,married,university.degree,unknown,no,no,telephone,jun,wed,242,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
18876,31,technician,married,university.degree,no,no,no,cellular,nov,wed,12,3,832,5,failure,-0.1,93.6315163,-50.23769359,2.777981361,5179.713678,no
15746,36,admin.,single,university.degree,no,no,no,cellular,aug,tue,288,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
8003,38,management,married,unknown,unknown,no,no,telephone,jun,wed,4230,9,886,5,failure,1.4,94.69189979,-43.11076008,4.85693776,5047.815906,yes
21796,33,technician,single,professional.course,no,no,no,cellular,apr,mon,4190,3,336,2,failure,-1.8,94.51685839,-30.48343127,2.774033799,5198.490375,no
25092,31,blue-collar,single,high.school,no,no,no,cellular,may,thu,4038,1,567,5,nonexistent,-1.8,92.82721994,-28.98955797,4.031195721,5190.354727,no
8199,86,admin.,divorced,high.school,yes,yes,no,cellular,jun,wed,67,46,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
7149,37,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,1460,1,662,5,failure,1.4,93.10723211,-44.12491786,1.033127686,5217.104011,no
2179,38,admin.,single,university.degree,no,yes,yes,telephone,may,wed,333,3,322,5,nonexistent,1.1,94.0315912,-33.85530618,3.102565422,5018.273028,no
23983,49,blue-collar,single,basic.4y,no,yes,no,cellular,may,mon,251,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
14809,38,technician,married,high.school,no,yes,no,cellular,aug,tue,3839,1,493,2,success,1.4,93.02522253,-46.27967549,0.78471506,5006.812664,no
25198,29,services,single,high.school,no,yes,no,cellular,may,thu,118,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25527,30,services,single,high.school,no,yes,no,cellular,may,fri,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
29709,34,technician,single,university.degree,no,no,no,cellular,sep,fri,285,3,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
26510,24,student,single,high.school,no,no,no,cellular,jun,tue,4424,1,40,1,success,-2.9,92.73791385,-41.64387392,1.962274803,4991.550319,no
6810,49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
21083,55,admin.,married,basic.4y,no,no,no,cellular,apr,fri,198,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
23288,29,entrepreneur,married,high.school,no,yes,no,cellular,may,thu,539,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
16780,38,admin.,married,university.degree,no,no,no,cellular,aug,tue,178,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
4387,53,housemaid,married,basic.4y,no,yes,no,telephone,may,tue,2568,1,598,3,nonexistent,1.1,92.35664069,-39.81705376,4.619300457,5022.303366,no
8261,39,technician,married,professional.course,no,yes,no,telephone,jun,thu,233,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
24050,36,services,married,university.degree,no,yes,no,cellular,may,mon,97,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
317,30,self-employed,single,university.degree,no,yes,no,telephone,may,tue,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
10430,51,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,301,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
21307,41,admin.,divorced,high.school,no,yes,no,cellular,apr,fri,114,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
8066,32,technician,married,university.degree,no,no,no,telephone,jun,thu,762,1,169,3,success,1.4,94.41756373,-34.8568983,0.863977284,4974.950458,no
23919,48,admin.,divorced,basic.4y,no,yes,no,cellular,may,mon,227,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
3535,58,blue-collar,married,high.school,no,yes,no,telephone,may,wed,836,12,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
5029,39,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,128,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
7145,45,entrepreneur,married,high.school,no,yes,no,telephone,jun,wed,275,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
20902,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,thu,479,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
20769,48,blue-collar,single,basic.9y,no,yes,no,cellular,apr,tue,179,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
28705,86,retired,married,basic.4y,unknown,yes,no,cellular,mar,tue,1570,2,448,5,nonexistent,-1.8,93.70761781,-39.7447556,4.179411814,5026.466893,no
79,52,admin.,divorced,university.degree,no,no,no,telephone,may,mon,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
13380,29,admin.,single,university.degree,no,no,no,cellular,jul,thu,117,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
19038,46,blue-collar,married,basic.9y,unknown,yes,yes,cellular,nov,wed,4630,6,399,2,nonexistent,-0.1,94.42444901,-49.35777556,3.564693061,5192.19624,no
25998,56,blue-collar,divorced,university.degree,no,no,unknown,telephone,sep,wed,123,8,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
15859,53,management,married,university.degree,no,no,no,cellular,aug,wed,1124,2,797,5,nonexistent,1.4,94.18789816,-32.09387165,0.814609831,5169.145998,no
3287,50,admin.,single,university.degree,no,yes,no,telephone,may,tue,169,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3920,38,services,married,high.school,unknown,no,no,telephone,may,fri,50,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24899,43,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,255,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
28341,66,retired,married,basic.4y,no,yes,no,cellular,nov,mon,175,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
20605,46,admin.,single,high.school,no,no,unknown,cellular,apr,tue,163,25,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
17071,47,technician,married,university.degree,no,yes,no,cellular,aug,wed,4652,7,766,3,nonexistent,1.4,92.68543969,-43.31180213,3.689950332,5132.272595,no
26284,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,2508,1,655,6,nonexistent,-1.8,92.76295514,-40.07265283,2.399280448,5088.962487,yes
24629,37,technician,divorced,professional.course,no,yes,yes,telephone,may,wed,30,10,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
600,27,admin.,single,basic.9y,no,yes,no,telephone,may,wed,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
8619,28,self-employed,single,professional.course,unknown,no,no,telephone,apr,tue,752,44,376,5,success,1.4,93.45212968,-34.95218834,4.220900185,5067.58224,no
2489,28,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,523,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
22834,36,management,married,basic.9y,no,no,no,cellular,may,wed,50,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
2681,46,unemployed,unknown,basic.6y,unknown,yes,unknown,cellular,aug,mon,184,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes
23705,35,management,married,professional.course,no,unknown,unknown,cellular,may,fri,1706,3,85,5,failure,-1.8,92.99485242,-32.13711134,0.759210737,4968.216666,no
20415,61,management,married,basic.4y,unknown,no,no,cellular,apr,wed,852,39,868,3,success,-1.8,94.26127126,-43.24100939,1.33644763,5078.999497,no
26393,23,student,single,high.school,no,yes,no,cellular,may,thu,455,1,938,6,success,-1.8,92.73930574,-38.63631592,1.407390834,4978.852134,no
14812,46,services,married,university.degree,no,no,no,cellular,aug,tue,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3307,50,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,4242,1,881,4,nonexistent,1.1,92.62525612,-36.2569459,4.811192207,5027.938993,no
26884,25,student,single,university.degree,no,yes,yes,cellular,jun,thu,393,2,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,yes
27228,52,management,married,high.school,no,yes,yes,cellular,aug,tue,167,1,10,4,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
9087,34,services,married,high.school,no,yes,no,cellular,jul,mon,206,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
14748,47,student,unknown,unknown,yes,no,unknown,telephone,nov,mon,1968,34,900,1,nonexistent,1.4,94.21470246,-27.20865746,1.423082565,4978.828521,no
12529,45,admin.,married,basic.6y,no,no,yes,cellular,jul,fri,268,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
4310,32,management,married,university.degree,no,yes,no,telephone,may,tue,64,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
15647,32,admin.,single,university.degree,no,yes,no,cellular,aug,tue,202,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
11493,28,blue-collar,divorced,basic.9y,no,yes,yes,cellular,jul,mon,125,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
19241,29,technician,single,university.degree,no,no,yes,cellular,nov,thu,57,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
21938,35,technician,married,university.degree,no,no,no,cellular,apr,thu,270,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,yes
936,38,entrepreneur,married,basic.6y,no,yes,no,telephone,may,thu,3994,1,212,2,failure,1.1,94.52319828,-44.38608053,4.24673849,5135.371224,no
11845,24,admin.,single,high.school,no,no,yes,cellular,jul,tue,210,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
9135,45,technician,married,unknown,unknown,yes,no,cellular,jul,mon,1222,2,769,0,nonexistent,1.4,94.12672852,-30.72727409,1.446104262,5163.85415,no
1685,34,entrepreneur,married,professional.course,no,yes,no,telephone,may,tue,217,1,217,3,failure,1.1,94.33232662,-47.59518493,3.280644212,5061.399164,no
4174,33,admin.,married,university.degree,no,yes,no,telephone,may,mon,2973,3,493,2,failure,1.1,93.51274808,-33.24527313,3.766617268,5212.749077,no
19559,50,management,married,university.degree,no,yes,yes,cellular,nov,thu,2978,3,324,0,failure,-0.1,93.57781742,-37.0301878,4.87722903,5225.568919,no
7522,24,unemployed,married,university.degree,no,yes,no,telephone,jun,mon,1207,1,487,1,success,1.4,94.15374363,-34.23535154,0.800777826,5005.057503,no
22801,50,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,146,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
6790,34,services,married,high.school,unknown,unknown,unknown,telephone,jun,fri,82,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
17319,40,self-employed,married,university.degree,no,no,no,cellular,aug,fri,144,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
16541,35,management,divorced,university.degree,no,no,no,cellular,aug,mon,288,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
10417,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,214,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
6341,38,technician,married,professional.course,no,no,no,telephone,jun,wed,484,1,453,4,nonexistent,1.4,94.20053997,-32.51795261,2.843909715,4968.664468,no
22988,38,self-employed,married,basic.9y,no,no,no,cellular,may,wed,4784,4,421,0,nonexistent,-1.8,93.86277828,-43.72802492,3.566974049,5047.545457,no
11127,22,admin.,single,high.school,no,yes,no,cellular,jul,fri,64,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
15419,35,technician,married,professional.course,no,yes,no,cellular,aug,mon,207,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10942,30,blue-collar,single,basic.9y,no,yes,no,telephone,jul,thu,17,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
20393,43,self-employed,married,high.school,unknown,yes,no,cellular,apr,wed,2072,1,673,5,failure,-1.8,92.94322877,-39.6874352,4.08386578,5147.74102,no
25012,30,admin.,single,high.school,no,yes,no,cellular,may,thu,29,8,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23526,34,admin.,single,high.school,no,yes,no,cellular,may,fri,200,1,175,3,failure,-1.8,94.15089334,-46.6236646,3.8610795,5164.750361,no
10725,37,entrepreneur,divorced,high.school,unknown,no,no,cellular,jul,wed,111,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
10992,29,unemployed,married,university.degree,no,yes,no,cellular,jul,thu,202,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
14065,31,technician,single,university.degree,no,yes,no,cellular,aug,wed,411,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
4326,46,blue-collar,divorced,basic.6y,no,no,no,telephone,may,tue,4892,9,824,2,nonexistent,1.1,93.37821862,-40.86464241,4.172558674,5110.685047,no
7829,46,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,tue,1208,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
1343,43,management,married,unknown,no,no,no,telephone,may,fri,204,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
25877,24,student,single,high.school,no,no,no,cellular,may,mon,2045,1,791,6,failure,-1.8,93.89366219,-33.77715058,4.423474464,5085.652452,no
19634,29,self-employed,married,university.degree,no,no,no,cellular,nov,thu,726,2,803,6,success,-0.1,93.50260808,-39.20470208,1.098864732,4974.043332,no
6545,43,admin.,married,professional.course,no,yes,no,telephone,jun,thu,193,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
2968,88,blue-collar,unknown,basic.9y,no,unknown,unknown,cellular,mar,mon,4381,52,441,6,nonexistent,1.1,93.24506272,-32.1134828,1.442212877,5021.831347,no
1948,37,technician,married,university.degree,no,no,no,telephone,may,wed,3153,2,403,6,success,1.1,93.54889295,-32.74147882,4.418865276,5192.067503,no
28145,34,technician,single,university.degree,no,no,no,cellular,oct,fri,2338,1,830,0,nonexistent,-3.4,93.57559025,-43.64337194,3.995362016,5111.46127,yes
8092,47,admin.,married,professional.course,no,no,no,telephone,jun,thu,396,1,205,2,success,1.4,93.15025554,-39.27664611,3.542507694,5150.347017,no
20968,38,admin.,married,high.school,no,yes,no,cellular,apr,thu,4328,2,119,6,nonexistent,-1.8,93.39417698,-50.25273465,3.754680526,5183.250169,no
28310,77,retired,married,unknown,no,yes,no,cellular,nov,fri,193,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
28214,34,technician,married,basic.9y,no,yes,no,cellular,nov,fri,126,2,999,2,failure,-3.4,92.649,-30.1,0.716,5017.5,no
11257,24,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,710,5,20,2,failure,1.4,92.48534141,-44.79393132,3.665872232,5136.44952,yes
6330,46,admin.,divorced,university.degree,no,yes,no,telephone,jun,wed,165,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
1769,32,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,102,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
20601,55,technician,married,high.school,no,yes,yes,cellular,apr,tue,3972,3,412,2,failure,-1.8,92.26031544,-39.82022536,3.795696859,5181.083665,no
26347,37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,50,2,32,2,success,-1.8,92.80401817,-35.8186607,3.408238278,5110.095871,no
1843,38,technician,single,professional.course,no,yes,no,telephone,may,tue,1920,2,507,0,nonexistent,1.1,93.93619385,-30.45524596,1.270130037,5074.8376,no
8893,41,admin.,married,high.school,no,no,no,telephone,jul,thu,412,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
23884,33,technician,single,university.degree,no,yes,no,cellular,may,mon,4218,1,170,1,success,-1.8,92.85667734,-38.53379089,1.158464252,4990.632995,no
19325,45,services,divorced,high.school,no,no,no,cellular,nov,thu,2695,2,408,4,failure,-0.1,93.76184438,-29.57879425,2.844958294,5006.717327,no
7143,31,services,married,high.school,no,yes,no,telephone,jun,wed,3345,3,198,1,failure,1.4,93.84522424,-49.29530731,4.700376323,5179.789164,no
26532,32,admin.,single,university.degree,no,yes,no,cellular,jun,tue,2563,1,306,6,failure,-2.9,94.70803029,-41.30776664,2.009130877,5205.397975,no
20702,35,entrepreneur,married,university.degree,unknown,yes,no,cellular,apr,thu,311,1,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,no
29416,35,technician,married,university.degree,no,yes,no,cellular,aug,wed,2826,1,642,5,success,-1.7,92.2192723,-48.11297494,4.444855899,5058.253128,yes
17306,31,technician,married,professional.course,no,yes,no,cellular,aug,thu,3217,1,912,5,failure,1.4,92.52550024,-34.78612778,4.580370218,5056.777056,no
23372,45,management,married,university.degree,no,yes,yes,cellular,may,thu,265,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
7448,38,admin.,single,high.school,unknown,yes,no,telephone,jun,mon,4362,2,315,5,success,1.4,93.27771292,-31.78456434,3.236782371,5002.083577,no
18161,33,technician,single,university.degree,no,no,no,cellular,nov,tue,113,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
16481,44,technician,single,professional.course,no,yes,yes,cellular,aug,fri,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
17056,32,unemployed,married,university.degree,no,yes,no,cellular,aug,wed,97,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
28957,36,technician,divorced,professional.course,no,yes,no,cellular,may,mon,1550,7,944,0,nonexistent,-1.8,93.39886328,-32.00693709,2.261702741,5038.672854,no
11686,25,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,599,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
